id,datetime,created_at,tweet
1098793443332104192,2019-02-22 03:55:46,22-02-2019 03:55:46,"No próximo domingo será a entrega do OSCAR 2019 com a premiação de 22 categorias. Para um melhor entendimento, o Tangerina Mecânica preparou um resumo de como funciona a votaçao e o significado das categorias. Confere la!
#Oscars2019 
https://t.co/6HUWfG68US"
1098791490015453185,2019-02-22 03:48:00,22-02-2019 03:48:00,Agora minhas apostas para o #Oscars2019
1098790140506460160,2019-02-22 03:42:38,22-02-2019 03:42:38,RT @NEToficial: @federicodevito @TNTbr Quem estamos doidinhos pra acompanhar o  #Oscars2019 no domingo? o/ https://t.co/0GO9SI7N5h
1098787193680744453,2019-02-22 03:30:56,22-02-2019 03:30:56,"Os melhores de 2018 na minha opinião:
1 - Hereditário 
2 - A Casa que Jack Construiu 
3 - A Balada de Buster Scruggs 
4 - Helloween 
5 - Lugar Silencioso 
6 - O Ritual 
7 - A Noite do Jogo 
8 - As Viúvas 
#Oscars2019"
1098782497587032065,2019-02-22 03:12:16,22-02-2019 03:12:16,"Dos filmes indicados ao oscar esse ano o Filma A favorita é  o mais fraco, ñ consigo entender tanta badalação. #Oscars2019"
1098777764210069504,2019-02-22 02:53:27,22-02-2019 02:53:27,"RT @silveirarenato: Minha participação no programa Agenda, da @redeminas, comentando o filme ""Vice"". #Oscars2019 https://t.co/3M2hndMevX"
1098777714922868737,2019-02-22 02:53:16,22-02-2019 02:53:16,"O #Oscars2019 tá chegando, Giovanna! Segura esse forninho mulher"
1098772353910300672,2019-02-22 02:31:58,22-02-2019 02:31:58,#GreenBook estou na torcida pelo #Oscars2019 que maravilhoso ❤️
1098771608355823621,2019-02-22 02:29:00,22-02-2019 02:29:00,"OSCAR 2019

➡ Palpites para o Oscar 2019

Confira o comentário da Camila Henriques.

https://t.co/GjBqQixSpc

#CBNAmazônia #Oscars2019 https://t.co/JSRkGFs7Im"
1098764004544167936,2019-02-22 01:58:47,22-02-2019 01:58:47,"RT @TVQuase: tá dado o recado do julinho: aproveita a live pra fazer uma maromba! 

#ChoqueNoOscar #Oscars2019 https://t.co/DYMfL2O5ov"
1098763711328776201,2019-02-22 01:57:37,22-02-2019 01:57:37,"Oscar 2019 #nominees 
#oscars #oscars2019  #oscarsawards #oscar  #oscarawards2019 .
.
.
.
.
.
.
.
.
.
.
#ladygaga #astarisborn #astarisbornmovie https://t.co/NdvcRG96Nv"
1098762526945366016,2019-02-22 01:52:55,22-02-2019 01:52:55,"ótimo momento para relembrar esse vídeo aqui #Oscars2019 
https://t.co/pT23RZE06w"
1098762519022309376,2019-02-22 01:52:53,22-02-2019 01:52:53,"o oscar já é neste domingo! tradicionalmente fazemos um podcast para discutir um pouco sobre cada filme e dar alguns palpites sobre as demais categorias. é uma delícia fazer esse bate-papo e convidamos todo mundo para conferir o resultado. &lt;3 #Oscars2019 
https://t.co/Vcku8kKGZA"
1098760338663718912,2019-02-22 01:44:13,22-02-2019 01:44:13,"Segundo a Variety, Kendrick Lamar e SZA não irão mais apresentar ao vivo a canção “All The Stars”, de “Pantera Negra“, na cerimônia do Oscar 2019. A dupla justificou a desistência devido a falta de tempo para criar uma nova performance digna da cerimônia. #Oscars #Oscars2019 https://t.co/2hGlRU8kFG"
1098759508980056064,2019-02-22 01:40:55,22-02-2019 01:40:55,"minha aposta sobre o #Oscars2019 

melhor fotografia: Alfonso Cuarón 
melhor roteiro adaptado: infiltrado na klan 
melhor roteiro original: Roma 
melhor direção: Spike Lee ❤️ Alfonso Cuarón  ❤️ 
melhor filme: Roma"
1098756247069831169,2019-02-22 01:27:57,22-02-2019 01:27:57,"RT @NEToficial: @TNTbr @ClaroBrasil A gente vai acompanhar tudinho do #Oscars2019 com vocês no domingo, @TNTbr. 😁"
1098755786283593729,2019-02-22 01:26:08,22-02-2019 01:26:08,RT @NEToficial: @federicodevito @TNTbr Quem estamos doidinhos pra acompanhar o  #Oscars2019 no domingo? o/ https://t.co/0GO9SI7N5h
1098755706851901440,2019-02-22 01:25:49,22-02-2019 01:25:49,RT @NEToficial: @federicodevito @TNTbr Quem estamos doidinhos pra acompanhar o  #Oscars2019 no domingo? o/ https://t.co/0GO9SI7N5h
1098755645027860481,2019-02-22 01:25:34,22-02-2019 01:25:34,RT @NEToficial: @federicodevito @TNTbr Quem estamos doidinhos pra acompanhar o  #Oscars2019 no domingo? o/ https://t.co/0GO9SI7N5h
1098753995580076032,2019-02-22 01:19:01,22-02-2019 01:19:01,"RT @pedropjbrandao: Nessa edição do @Iradex Podcast, tem @luizalima, tem @kaioa, tem eu e tem mais a participação de 18 convidados em áudio…"
1098750352701173760,2019-02-22 01:04:32,22-02-2019 01:04:32,"Terminei hoje minha maratona do #Oscars2019 . Consegui assistir 49 dos 52 indicados. Cafarnaum, Nunca Deixe de Lembrar e O Retorno de Mary Poppins foram os que ficaram faltando. Felizmente, nenhum desses concorre aos prêmios principais."
